Timestamp,Skin conductance,Event,Shock
2000-01-01 00:08:17.160,0.7695770263671875,5.0,5.0
2000-01-01 00:08:17.180,0.7697601318359375,5.0,5.0
2000-01-01 00:08:17.200,0.7697601318359375,5.0,5.0
2000-01-01 00:08:17.220,0.769744873046875,5.0,5.0
2000-01-01 00:08:17.240,0.7699127197265625,5.0,5.0
2000-01-01 00:08:17.260,0.769866943359375,5.0,5.0
2000-01-01 00:08:17.280,0.769989013671875,5.0,5.0
2000-01-01 00:08:17.300,0.7700958251953125,5.0,5.0
2000-01-01 00:08:17.320,0.7702789306640625,5.0,5.0
2000-01-01 00:08:17.340,0.7702789306640625,5.0,5.0
2000-01-01 00:08:17.360,0.7704925537109375,5.0,5.0
2000-01-01 00:08:17.380,0.7705230712890625,5.0,5.0
2000-01-01 00:08:17.400,0.770477294921875,5.0,5.0
2000-01-01 00:08:17.420,0.7707672119140625,5.0,5.0
2000-01-01 00:08:17.440,0.770965576171875,5.0,5.0
2000-01-01 00:08:17.460,0.7709197998046875,5.0,5.0
2000-01-01 00:08:17.480,0.7711029052734375,5.0,5.0
2000-01-01 00:08:17.500,0.7711639404296875,5.0,5.0
2000-01-01 00:08:17.520,0.7712554931640625,5.0,5.0
2000-01-01 00:08:17.540,0.7714080810546875,5.0,5.0
2000-01-01 00:08:17.560,0.771484375,5.0,5.0
2000-01-01 00:08:17.580,0.7715911865234375,5.0,5.0
2000-01-01 00:08:17.600,0.77154541015625,5.0,5.0
2000-01-01 00:08:17.620,0.771697998046875,5.0,5.0
2000-01-01 00:08:17.640,0.7716522216796875,5.0,5.0
2000-01-01 00:08:17.660,0.7716217041015625,5.0,5.0
2000-01-01 00:08:17.680,0.771759033203125,5.0,5.0
2000-01-01 00:08:17.700,0.7718505859375,5.0,5.0
2000-01-01 00:08:17.720,0.7719573974609375,5.0,5.0
2000-01-01 00:08:17.740,0.7718048095703125,5.0,5.0
2000-01-01 00:08:17.760,0.7718505859375,5.0,5.0
2000-01-01 00:08:17.780,0.7718963623046875,5.0,5.0
2000-01-01 00:08:17.800,0.772186279296875,5.0,5.0
2000-01-01 00:08:17.820,0.77215576171875,5.0,5.0
2000-01-01 00:08:17.840,0.772186279296875,5.0,5.0
2000-01-01 00:08:17.860,0.7723236083984375,5.0,5.0
2000-01-01 00:08:17.880,0.7723846435546875,5.0,5.0
2000-01-01 00:08:17.900,0.7725677490234375,5.0,5.0
2000-01-01 00:08:17.920,0.7725372314453125,5.0,5.0
2000-01-01 00:08:17.940,0.7726898193359375,5.0,5.0
