Timestamp,Skin conductance,Event,Shock
2000-01-01 00:02:07.420,0.7779541015625,5.0,5.0
2000-01-01 00:02:07.440,0.7779083251953125,5.0,5.0
2000-01-01 00:02:07.460,0.7775726318359375,5.0,5.0
2000-01-01 00:02:07.480,0.7776336669921875,5.0,5.0
2000-01-01 00:02:07.500,0.7773895263671875,5.0,5.0
2000-01-01 00:02:07.520,0.7774505615234375,5.0,5.0
2000-01-01 00:02:07.540,0.77716064453125,5.0,5.0
2000-01-01 00:02:07.560,0.777099609375,5.0,5.0
2000-01-01 00:02:07.580,0.7769927978515625,5.0,5.0
2000-01-01 00:02:07.600,0.777008056640625,5.0,5.0
2000-01-01 00:02:07.620,0.7768096923828125,5.0,5.0
2000-01-01 00:02:07.640,0.7765655517578125,5.0,5.0
2000-01-01 00:02:07.660,0.7764434814453125,5.0,5.0
2000-01-01 00:02:07.680,0.7763519287109375,5.0,5.0
2000-01-01 00:02:07.700,0.7762451171875,5.0,5.0
2000-01-01 00:02:07.720,0.77618408203125,5.0,5.0
2000-01-01 00:02:07.740,0.7760467529296875,5.0,5.0
2000-01-01 00:02:07.760,0.77569580078125,5.0,5.0
2000-01-01 00:02:07.780,0.7758331298828125,5.0,5.0
2000-01-01 00:02:07.800,0.775604248046875,5.0,5.0
2000-01-01 00:02:07.820,0.7756195068359375,5.0,5.0
2000-01-01 00:02:07.840,0.77557373046875,5.0,5.0
2000-01-01 00:02:07.860,0.7752532958984375,5.0,5.0
2000-01-01 00:02:07.880,0.7752227783203125,5.0,5.0
2000-01-01 00:02:07.900,0.7749481201171875,5.0,5.0
2000-01-01 00:02:07.920,0.774932861328125,5.0,5.0
2000-01-01 00:02:07.940,0.77496337890625,5.0,5.0
2000-01-01 00:02:07.960,0.7746429443359375,5.0,5.0
2000-01-01 00:02:07.980,0.7745208740234375,5.0,5.0
2000-01-01 00:02:08.000,0.7743072509765625,5.0,5.0
2000-01-01 00:02:08.020,0.7743072509765625,5.0,5.0
2000-01-01 00:02:08.040,0.7742156982421875,5.0,5.0
2000-01-01 00:02:08.060,0.7739715576171875,5.0,5.0
2000-01-01 00:02:08.080,0.7740020751953125,5.0,5.0
2000-01-01 00:02:08.100,0.773773193359375,5.0,5.0
2000-01-01 00:02:08.120,0.77374267578125,5.0,5.0
2000-01-01 00:02:08.140,0.7735595703125,5.0,5.0
2000-01-01 00:02:08.160,0.77337646484375,5.0,5.0
2000-01-01 00:02:08.180,0.7734832763671875,5.0,5.0
