Timestamp,Skin conductance,Event,Shock
2000-01-01 00:03:57.340,1.6428985595703125,5.0,5.0
2000-01-01 00:03:57.360,1.6494140625,5.0,5.0
2000-01-01 00:03:57.380,1.65618896484375,5.0,5.0
2000-01-01 00:03:57.400,1.66357421875,5.0,5.0
2000-01-01 00:03:57.420,1.671173095703125,5.0,5.0
2000-01-01 00:03:57.440,1.6793060302734375,5.0,5.0
2000-01-01 00:03:57.460,1.6873626708984375,5.0,5.0
2000-01-01 00:03:57.480,1.696533203125,5.0,5.0
2000-01-01 00:03:57.500,1.70556640625,5.0,5.0
2000-01-01 00:03:57.520,1.7148895263671875,5.0,5.0
2000-01-01 00:03:57.540,1.724456787109375,5.0,5.0
2000-01-01 00:03:57.560,1.7342376708984375,5.0,5.0
2000-01-01 00:03:57.580,1.744049072265625,5.0,5.0
2000-01-01 00:03:57.600,1.7540740966796875,5.0,5.0
2000-01-01 00:03:57.620,1.76416015625,5.0,5.0
2000-01-01 00:03:57.640,1.7742462158203125,5.0,5.0
2000-01-01 00:03:57.660,1.7841949462890625,5.0,5.0
2000-01-01 00:03:57.680,1.7939300537109375,5.0,5.0
2000-01-01 00:03:57.700,1.8037109375,5.0,5.0
2000-01-01 00:03:57.720,1.8131256103515625,5.0,5.0
2000-01-01 00:03:57.740,1.822784423828125,5.0,5.0
2000-01-01 00:03:57.760,1.8320159912109375,5.0,5.0
2000-01-01 00:03:57.780,1.841094970703125,5.0,5.0
2000-01-01 00:03:57.800,1.84991455078125,5.0,5.0
2000-01-01 00:03:57.820,1.8582000732421875,5.0,5.0
2000-01-01 00:03:57.840,1.866363525390625,5.0,5.0
2000-01-01 00:03:57.860,1.873992919921875,5.0,5.0
2000-01-01 00:03:57.880,1.8815155029296875,5.0,5.0
2000-01-01 00:03:57.900,1.888671875,5.0,5.0
2000-01-01 00:03:57.920,1.8954925537109375,5.0,5.0
2000-01-01 00:03:57.940,1.90203857421875,5.0,5.0
2000-01-01 00:03:57.960,1.90789794921875,5.0,5.0
2000-01-01 00:03:57.980,1.913482666015625,5.0,5.0
2000-01-01 00:03:58.000,1.9188385009765625,5.0,5.0
2000-01-01 00:03:58.020,1.923583984375,5.0,5.0
2000-01-01 00:03:58.040,1.9281768798828125,5.0,5.0
2000-01-01 00:03:58.060,1.9322357177734375,5.0,5.0
2000-01-01 00:03:58.080,1.9361419677734375,5.0,5.0
2000-01-01 00:03:58.100,1.9394378662109375,5.0,5.0
2000-01-01 00:03:58.120,1.9423065185546875,5.0,5.0
2000-01-01 00:03:58.140,1.9452667236328125,5.0,5.0
2000-01-01 00:03:58.160,1.947418212890625,5.0,5.0
2000-01-01 00:03:58.180,1.9493255615234375,5.0,5.0
2000-01-01 00:03:58.200,1.95086669921875,5.0,5.0
2000-01-01 00:03:58.220,1.9522552490234375,5.0,5.0
